,OPR Job Code,OPR Job Title,OPR Job Rating,OPR Field Code,OPR Field Title,OPR Field Rating,ONET SOC 2018 Code,ONET SOC 2018 Title,ONET SOC 2010 Code,ONET SOC 2010 Title,Census Code 1980,Census Title 1980,GSS Ratings 1989,Census Code 2010,Census Titles 2010,GSS Ratings 2012,Prestige_Score
97,318,Energy Auditor,0.5534202392151593,300.0,BusinFinanOperations,0.7810564663023678,13-1199,"Business Operations Specialists, All Other",13-1199.01,Energy Auditors,23.0,Accountants and Auditors,0.7016024252923343,,,0.4552596159314514,0.6277427178495136
98,319,Environmental Compliance Inspector,0.6054293777718048,300.0,BusinFinanOperations,0.7810564663023678,13-1041,Compliance Officers,13-1041.01,Environmental Compliance Inspectors,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6397363934427813
99,320,Equal Opportunity Representative and/or Officer,0.4956323074855531,300.0,BusinFinanOperations,0.7810564663023678,13-1041,Compliance Officers,13-1041.03,Equal Opportunity Representatives and Officers,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6067972723569057
100,321,Financial Analyst,0.7097164359629083,300.0,BusinFinanOperations,0.7810564663023678,13-2051,Financial and Investment Analysts,13-2051.00,Financial Analysts,40.0,Professional Specialty Occupations ,0.6871661613974303,840.0,Financial analysts,0.6693711967545637,0.7138448270647346
101,321,Financial Analyst,0.7097164359629083,300.0,BusinFinanOperations,0.7810564663023678,13-2054,Financial Risk Specialists,13-2051.00,Financial Analysts,40.0,Professional Specialty Occupations ,0.6871661613974303,840.0,,0.4552596159314514,0.6710225109001122
102,322,Financial Examiner,0.6544819244725172,300.0,BusinFinanOperations,0.7810564663023678,13-2061,Financial Examiners,13-2061.00,Financial Examiners,40.0,Professional Specialty Occupations ,0.6871661613974303,900.0,Financial examiners,0.6085192697768762,0.6851040882220798
103,323,Financial Quantitative Analyst,0.7250369573981993,300.0,BusinFinanOperations,0.7810564663023678,13-2099,"Financial Specialists, All Other",13-2099.01,Financial Quantitative Analysts,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6756186673306996
104,324,"Fraud Examiner, Investigator and/or Analyst",0.5937374008869776,300.0,BusinFinanOperations,0.7810564663023678,13-2099,"Financial Specialists, All Other",13-2099.04,"Fraud Examiners, Investigators and Analysts",40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6362288003773331
105,325,Government Property Inspector and/or Investigator,0.5382341083187744,300.0,BusinFinanOperations,0.7810564663023678,13-1041,Compliance Officers,13-1041.04,Government Property Inspectors and Investigators,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6195778126068721
106,326,Human Resources and/or Training,0.4636473592259105,300.0,BusinFinanOperations,0.7810564663023678,13-1071,Human Resources Specialists,13-1071.00,Human Resources Specialists,40.0,Professional Specialty Occupations ,0.6871661613974303,630.0,Human resources workers,0.4929006085192698,0.6047299863965767
107,327,Insurance Appraiser and/or Adjuster,0.3998118532455316,300.0,BusinFinanOperations,0.7810564663023678,13-1032,"Insurance Appraisers, Auto Damage",13-1032.00,"Insurance Appraisers, Auto Damage",40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.5780511360848992
108,328,Insurance Underwriter,0.43367826904985896,300.0,BusinFinanOperations,0.7810564663023678,13-2053,Insurance Underwriters,13-2053.00,Insurance Underwriters,24.0,Underwriters,0.45647466435686446,860.0,Insurance underwriters,0.4462474645030426,0.5287357562803743
109,329,Investment Underwriter,0.6046230345383685,300.0,BusinFinanOperations,0.7810564663023678,13-2099,"Financial Specialists, All Other",13-2099.03,Investment Underwriters,24.0,Underwriters,0.45647466435686446,,,0.4552596159314514,0.5818216162126089
110,330,Labor Relations Specialist,0.5133718586211532,300.0,BusinFinanOperations,0.7810564663023678,13-1075,Labor Relations Specialists,13-1075.00,Labor Relations Specialists,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6121191376975859
111,331,Licensing Examiner and/or Inspector,0.48555301706759846,300.0,BusinFinanOperations,0.7810564663023678,13-1041,Compliance Officers,13-1041.02,Licensing Examiners and Inspectors,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6037734852315193
112,332,Loan Counselor,0.4258836177933073,300.0,BusinFinanOperations,0.7810564663023678,13-2071,Credit Counselors,13-2071.00,Credit Counselors,40.0,Professional Specialty Occupations ,0.6871661613974303,910.0,Credit counselors and loan officers,0.47667342799188644,0.590155427861319
113,332,Loan Counselor,0.4258836177933073,300.0,BusinFinanOperations,0.7810564663023678,13-2071,Credit Counselors,13-2071.01,Loan Counselors,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.585872665449232
114,333,Loan Officer,0.46794785647090453,300.0,BusinFinanOperations,0.7810564663023678,13-2072,Loan Officers,13-2072.00,Loan Officers,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.5984919370525112
115,334,Logistician,0.596828383281817,300.0,BusinFinanOperations,0.7810564663023678,13-1081,Logisticians,13-1081.00,Logisticians,40.0,Professional Specialty Occupations ,0.6871661613974303,700.0,Logisticians,0.5476673427991885,0.6556376404693323
116,335,Logistics Analyst and/or Engineer,0.7275903776374144,300.0,BusinFinanOperations,0.7810564663023678,13-1081,Logisticians,13-1081.01,Logistics Engineers,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6763846934024642
117,335,Logistics Analyst and/or Engineer,0.7275903776374144,300.0,BusinFinanOperations,0.7810564663023678,13-1081,Logisticians,13-1081.02,Logistics Analysts,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6763846934024642
118,336,Management Analyst,0.6433275097433141,300.0,BusinFinanOperations,0.7810564663023678,13-1111,Management Analysts,13-1111.00,Management Analysts,26.0,Management Analysts,0.6333188970694384,710.0,Management analysts,0.5476673427991885,0.6561255623257835
119,337,Meeting and Convention Planner,0.4676790753930923,300.0,BusinFinanOperations,0.7810564663023678,13-1121,"Meeting, Convention, and Event Planners",13-1121.00,"Meeting, Convention, and Event Planners",40.0,Professional Specialty Occupations ,0.6871661613974303,725.0,"Meeting, convention, and event planners",0.5172413793103448,0.6108076554049462
120,338,Personal Financial Advisor,0.6478967880661202,300.0,BusinFinanOperations,0.7810564663023678,13-2052,Personal Financial Advisors,13-2052.00,Personal Financial Advisors,40.0,Professional Specialty Occupations ,0.6871661613974303,850.0,Personal financial advisors,0.7505070993914806,0.7115261132230817
121,339,Personnel Recruiter,0.4729203064104287,300.0,BusinFinanOperations,0.7810564663023678,,,,,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.5999836720343684
122,340,Purchasing Agent and/or Buyer,0.3988711194731891,300.0,BusinFinanOperations,0.7810564663023678,13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Pr…",13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Pr…",40.0,Professional Specialty Occupations ,0.6871661613974303,530.0,"Purchasing agents, except wholesale, retail, and farm products",0.42596348884381346,0.5719096905356689
123,341,Regulatory Affairs Specialist,0.5710253998118533,300.0,BusinFinanOperations,0.7810564663023678,13-1041,Compliance Officers,13-1041.07,Regulatory Affairs Specialists,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6294152000547958
124,342,Risk Management Specialist,0.6140303722617928,300.0,BusinFinanOperations,0.7810564663023678,13-2054,Financial Risk Specialists,13-2099.02,Risk Management Specialists,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6423166917897776
125,343,Security Management Specialist,0.6175245262733504,300.0,BusinFinanOperations,0.7810564663023678,13-1199,"Business Operations Specialists, All Other",13-1199.02,Security Management Specialists,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6433649379932449
126,344,Sustainability Specialist,0.6215562424405322,300.0,BusinFinanOperations,0.7810564663023678,13-1199,"Business Operations Specialists, All Other",13-1199.05,Sustainability Specialists,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6445744528433994
127,345,"Tax Examiner, Collector, and/or Revenue Agent",0.44133852976750443,300.0,BusinFinanOperations,0.7810564663023678,13-2081,"Tax Examiners and Collectors, and Revenue Agents",13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",40.0,Professional Specialty Occupations ,0.6871661613974303,930.0,"Tax examiners and collectors, and revenue agents",0.36511156186612564,0.572479528228426
128,346,Tax Preparer,0.48380594006181965,300.0,BusinFinanOperations,0.7810564663023678,13-2082,Tax Preparers,13-2082.00,Tax Preparers,40.0,Professional Specialty Occupations ,0.6871661613974303,940.0,Tax preparers,0.5679513184584177,0.6257877026351789
129,347,Training and Development Specialist,0.5673968552613896,300.0,BusinFinanOperations,0.7810564663023678,13-1151,Training and Development Specialists,13-1151.00,Training and Development Specialists,40.0,Professional Specialty Occupations ,0.6871661613974303,650.0,Training and development specialists,0.588235294117647,0.6549217723268959
130,348,Wholesale and/or Retail Buyer,0.4748017739551136,300.0,BusinFinanOperations,0.7810564663023678,13-1022,"Wholesale and Retail Buyers, Except Farm Products",13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",40.0,Professional Specialty Occupations ,0.6871661613974303,520.0,"Wholesale and retail buyers, except farm products",0.4563894523326571,0.600774079578015
131,349,Other - Financial Specialist,0.6742373336917081,300.0,BusinFinanOperations,0.7810564663023678,13-2054,Financial Risk Specialists,13-2099.00,"Financial Specialists, All Other",40.0,Professional Specialty Occupations ,0.6871661613974303,950.0,"Financial specialists, all other",0.385395537525355,0.6464059645375329
132,349,Other - Financial Specialist,0.6742373336917081,300.0,BusinFinanOperations,0.7810564663023678,13-2099,"Financial Specialists, All Other",13-2099.00,"Financial Specialists, All Other",40.0,Professional Specialty Occupations ,0.6871661613974303,950.0,,0.4552596159314514,0.6603787802187522
133,350,Other - Business Worker,0.5781480983738746,300.0,BusinFinanOperations,0.7810564663023678,,,,,274.0,"Sales Workers, Other Commodities",0.220153024397286,,,0.4552596159314514,0.5147987253733661
134,401,Clergy,0.6027415669936838,400.0,CommSocialSvcs,0.5805100182149361,21-2011,Clergy,21-2011.00,Clergy,176.0,Clergy,0.7532842500360906,2040.0,Clergy,0.7768762677484786,0.6696462907105576
135,402,"Counselor - Educational, Vocational, and School",0.5773417551404382,400.0,CommSocialSvcs,0.5805100182149361,21-1012,"Educational, Guidance, and Career Counselors and Advisor…",21-1012.00,"Educational, Guidance, School, and Vocational Counselors",163.0,"Counselors, Educational and Vocational",0.5761512920456185,,,0.4552596159314514,0.5534197772935604
136,403,Counselor - Mental Health,0.6187340411235049,400.0,CommSocialSvcs,0.5805100182149361,21-1014,Mental Health Counselors,21-1014.00,Mental Health Counselors,163.0,"Counselors, Educational and Vocational",0.5761512920456185,,,0.4552596159314514,0.5658374630884805
137,404,Counselor - Rehabilitation,0.5858083590915201,400.0,CommSocialSvcs,0.5805100182149361,21-1015,Rehabilitation Counselors,21-1015.00,Rehabilitation Counselors,163.0,"Counselors, Educational and Vocational",0.5761512920456185,,,0.4552596159314514,0.555959758478885
138,405,Director of Religious Education or Activities,0.5458943690364199,400.0,CommSocialSvcs,0.5805100182149361,21-2021,"Directors, Religious Activities and Education",21-2021.00,"Directors, Religious Activities and Education",177.0,"Religious Workers, n.e.c.",0.38645878446658,2050.0,"Directors, religious activities and education",0.3448275862068965,0.47447602862268434
139,406,Health Educator,0.6043542534605564,400.0,CommSocialSvcs,0.5805100182149361,21-1091,Health Education Specialists,21-1091.00,Health Educators,134.0,Health Specialties Teachers,0.818969250757904,,,0.4552596159314514,0.6222280164676672
140,407,Marriage and/or Family Therapist,0.6582448595618868,400.0,CommSocialSvcs,0.5805100182149361,21-1013,Marriage and Family Therapists,21-1013.00,Marriage and Family Therapists,105.0,"Therapists, n.e.c.",0.6580049083297242,,,0.4552596159314514,0.5981541126910215
141,408,Probation Officer and/or Correctional Treatment Specialist,0.4378443757559468,400.0,CommSocialSvcs,0.5805100182149361,21-1092,Probation Officers and Correctional Treatment Specialist…,21-1092.00,Probation Officers and Correctional Treatment Specialist…,410.0,Protective Service Occupations ,0.45647466435686446,2015.0,Probation officers and correctional treatment specialists,0.50709939148073,0.49201936166588023
142,409,Social and Human Service Assistant,0.5058459884424137,400.0,CommSocialSvcs,0.5805100182149361,21-1093,Social and Human Service Assistants,21-1093.00,Social and Human Service Assistants,230.0,"Service Occupations, Except Protective and Household ",0.20427313411289155,2016.0,Social and human service assistants,0.4462474645030426,0.4371990775152896
143,410,"Social Worker - Child, Family and/or School",0.5257357882005107,400.0,CommSocialSvcs,0.5805100182149361,21-1021,"Child, Family, and School Social Workers",21-1021.00,"Child, Family, and School Social Workers",174.0,Social Workers,0.5012270824310668,,,0.4552596159314514,0.5192069348079442
144,411,Social Worker - Medical and/or Public Health,0.4950947453299288,400.0,CommSocialSvcs,0.5805100182149361,21-1022,Healthcare Social Workers,21-1022.00,Healthcare Social Workers,174.0,Social Workers,0.5012270824310668,,,0.4552596159314514,0.5100146219467697
145,411,Social Worker - Medical and/or Public Health,0.4950947453299288,400.0,CommSocialSvcs,0.5805100182149361,21-1094,Community Health Workers,21-1094.00,Community Health Workers,174.0,Social Workers,0.5012270824310668,,,0.4552596159314514,0.5100146219467697
146,412,Social Worker - Mental Health and/or Substance Abuse,0.524257492272544,400.0,CommSocialSvcs,0.5805100182149361,21-1023,Mental Health and Substance Abuse Social Workers,21-1023.00,Mental Health and Substance Abuse Social Workers,174.0,Social Workers,0.5012270824310668,,,0.4552596159314514,0.5187634460295543
147,413,Substance Abuse and/or Behavioral Disorder Counselor,0.49616986964117726,400.0,CommSocialSvcs,0.5805100182149361,21-1011,Substance Abuse and Behavioral Disorder Counselors,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,230.0,"Service Occupations, Except Protective and Household ",0.20427313411289155,,,0.4552596159314514,0.4360986721606004
148,414,Other - Community and/or Social Service Specialist,0.4717107915602742,400.0,CommSocialSvcs,0.5805100182149361,21-1099,"Community and Social Service Specialists, All Other",21-1099.00,"Community and Social Service Specialists, All Other",230.0,"Service Occupations, Except Protective and Household ",0.20427313411289155,2025.0,"Miscellaneous community and social service specialists, including health educators and community health workers",0.63894523326572,0.4654980722031832
149,415,Other - Counselor,0.5886305604085472,400.0,CommSocialSvcs,0.5805100182149361,21-1019,"Counselors, All Other",21-1019.00,"Counselors, All Other",163.0,"Counselors, Educational and Vocational",0.5761512920456185,2000.0,Counselors,0.561866125760649,0.5781277208398327
150,416,Other - Religious Worker,0.4773551941943288,400.0,CommSocialSvcs,0.5805100182149361,21-2099,"Religious Workers, All Other",21-2099.00,"Religious Workers, All Other",177.0,"Religious Workers, n.e.c.",0.38645878446658,2060.0,"Religious workers, all other",0.24340770791075045,0.43363030051082774
151,417,Other - Social Worker,0.4956323074855531,400.0,CommSocialSvcs,0.5805100182149361,21-1029,"Social Workers, All Other",21-1029.00,"Social Workers, All Other",174.0,Social Workers,0.5012270824310668,2010.0,Social workers,0.6085192697768762,0.5408278213625419
152,501,Actuary,0.5768041929848139,500.0,ComputerMath,0.9214936247723131,15-2011,Actuaries,15-2011.00,Actuaries,66.0,Actuaries,0.3997401472498917,1200.0,Actuaries,0.5476673427991885,0.6128831694608331
153,502,Biostatistician,0.7246337857814811,500.0,ComputerMath,0.9214936247723131,15-2041,Statisticians,15-2041.01,Biostatisticians,67.0,Statisticians,0.5599826764833261,,,0.4552596159314514,0.6788111342346445
154,503,Business Intelligence Analyst,0.7004434887783901,500.0,ComputerMath,0.9214936247723131,15-1299,"Computer Occupations, All Other",15-1199.08,Business Intelligence Analysts,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.7033499163622432
155,504,Clinical Data Manager,0.5471038838865744,500.0,ComputerMath,0.9214936247723131,15-2041,Statisticians,15-2041.02,Clinical Data Managers,2.0,"Executive, Administrative, and Managerial Occupations",0.530388335498773,,,0.4552596159314514,0.6181535784200342
156,505,Computer and Information Scientist,0.786453433678269,500.0,ComputerMath,0.9214936247723131,15-1221,Computer and Information Research Scientists,15-1111.00,Computer and Information Research Scientists,64.0,Computer Systems Analysts and Scientists,0.8217121408979358,1005.0,Computer and information research scientists,0.8316430020283976,0.8380660719267224
